expeditious [ekspi'diʃəs] a.迅速的，敏捷的
expel [iks'pel] v.排出；开除
expend [iks'pend] v.花费；用光
expenditure [iks'penditʃə] n.消耗，支出
expertise [,ekspə'ti:z] n.专门技术，专业知识
expiate ['ekspieit] v.赎罪，补偿
expiration [,ekspaiə'reiʃən] n.期满，终止
expire [iks'paiə] v.期满；去世
explicate ['eksplikeit] v.详细解说（思想、作品等）
explicit [iks'plisit] a.清楚明确的；成熟的，成型的
exploit [iks'plɔit] v.剥削；开发利用；n.英勇行为
explosive [iks'pləusiv] n.炸药；a.(化)爆炸性的；使人冲动的
exponent [eks'pəunənt] n.说明者，支持者；指数
exponentially [,ekspəu'nenʃəli] adv.指数地；迅速增长地
exposition [,ekspə'ziʃən] n.详细阐释；博览会
expository [iks'pɔzi,təri] a.说明的
expostulate [iks'pɔstjuleit] v.(对人或行为进行)抗议
exposure [iks'pəuʒə] n.暴露，显露，曝光
expound [iks'paund] v.解释，详细阐述
expressly [iks'presli] adv.清楚地；专门地，特意地
expunge [eks'pʌndʒ] v.(从书中)删除(字、词)
expurgate ['ekspə:ɡeit] v.(从书中)删除(不当或令人反感的部分)
exquisite ['ekskwizit] a.精致的；近乎完美的
extant [eks'tænt] a.现存的
extemporaneous [eks,tempə'reinjəs] a.即兴的，没有准备的
extemporize [eks'tempəraiz] v.即兴席演说
extend [iks'tend] v.延展，延长；舒展（肢体）
extenuate [iks'tenjueit] v.（提出借口以）减轻罪过
exterminate [iks'tə:mineit] v.消灭，灭绝(种族、人、动物)
externalize [eks'tə:nə,laiz] v.使„表面化
extinct [iks'tiŋkt] a.绝种的，不存在的
extinction [iks'tiŋkʃən] n.熄灭；消灭
extinguish [iks'tiŋɡwiʃ] v.使„熄灭；使„不复存在
extirpation [,ekstə'peiʃn] n.根除，铲除（某实物或现象）
extol [iks'tɔl] v.赞美
extract [iks'trækt, 'ekstrækt] v.拔出；强索(钱或信息)
extraneous [eks'treinjəs] a.来自外部的；无关的
extrapolate [eks'træpəleit] v.由已知事实预测，推测；(数)由已知值推出未知量
extravagance [ik'strævəɡəns] n.奢侈，挥霍
extremist [iks'tri:mist] n.极端主义者
extricable ['ekstrikəbl] a.可解救的，能脱险的
extricate ['ekstrikeit] v.拯救，救出
extrovert ['ekstrəuvə:t] n.性格外向者
exuberance [iɡ'zju:bərəns] n.(人)愉快；(植物)茁壮，茂盛
exuberant [iɡ'zju:bərənt] a.(人)充满活力的；(植物)茂盛的
exude [iɡ'zju:d] v.(液体)使慢慢流出；四溢
exult [iɡ'zʌlt] v.欢腾，喜悦
fabric ['fæbrik] n.纺织品；结构
fabricate ['fæbrikeit] v.捏造；制造
facade [fə'sɑ:d] n. 建筑物的正面；(虚伪)外表
facet ['fæsit] n.(宝石等的)小平面；侧面
facetious [fə'si:ʃəs] a.（不当）轻浮的，好开玩笑的
facile ['fæsail] a.容易做成的；肤浅的
facilitate [fə'siliteit] v.使容易，促进
facilities [fə'silətiz] n.(使事情便利的)设备、工具
faction ['fækʃən] n.派系；派系斗争
factorable [fæk'tɔrəbl] a.能分解成因子的
factotum [fæk'təutəm] n.杂役，杂工
factual ['fæktjuəl] a.真实的，事实的
faculty ['fækəlti] n.全体教员；感官功能
fad [fæd] n.(流行一时的)狂热，时尚
faddish ['fædiʃ] a.流行一时的，时尚的
fade [feid] v.褪色，消失，凋谢
falcon ['fælkən] n.猎鹰；隼
fallacious [fə'leiʃəs] a.欺骗的；谬误的
fallacy ['fæləsi] n.谬误，错误
fallibility [,fæli'biliti] n.易于出错，出错性
fallible ['fæləbl] a.（人）会犯错的，易犯错的
fallow ['fæləu] n.休耕地；a.(土地)休耕的
falsehood ['fɔ:lshud] n.谎言
falter ['fɔ:ltə] v.摇晃，蹒跚；结巴地说，支吾地说
familiarity [fə,mili'æriti] n.精通；亲近；不拘礼仪
famine ['fæmin] n.饥荒
famish ['fæmiʃ] v.使饥饿
fanatic [fə'nætik] n.狂热者
fang [fæŋ] n.(毒蛇的)尖牙
fantasy ['fæntəsi] n.想象，幻想
farce [fɑ:s] n.闹剧；荒谬，胡闹
farewell ['feə'wel] interj.再会，再见；n.辞行，告别
far-reaching [fɑ:'ri:tʃiŋ] a.影响深远的
fast [fɑ:st] n.绝食，斋戒；adv.很快地，紧紧地
fasten ['fɑ:sn] v.使„固定(to fix sth. firmly)
fastidious [fæs'tidiəs] a.难取悦的，挑剔的
fastness ['fɑ:stnis] n.要塞，城堡
fatal ['feitl] a.致命的；灾难性的
fathom ['fæðəm] n.英寻(量水深用，相当于.米)；v.彻底明白，了解
fatigue [fə'ti:ɡ] n.疲乏，劳累
fatten ['fætən] v.使长肥；使土壤肥沃；装满
fatuity [fə'tju(:)iti] n.愚蠢，愚昧
fatuous ['fætjuəs] a.愚昧而不自知的
faucet ['fɔ:sit] n.水龙头
fault [fɔ:lt] n.错误；(地质学)断层
faultfinder ['fɔ:lt,faində] n.喜欢挑剔的人
favorable ['feivərəbl] a.有利的；赞成的
fawn [fɔ:n] n.未满周岁的小鹿；v.巴结，奉承
faze [feiz] v.使„狼狈，使„慌张
feasible ['fi:zibl] a.可行的，可能的
feat [fi:t] n.功绩，壮举
feature ['fi:tʃə] n.特色，特点，特征
feckless ['feklis] a.效率低的；不负责任的；无长久目标、无长久计划的
fecundity [fi'kʌndəti] n.多产，富饶；繁殖力，生殖力
feeble ['fi:bl] a.虚弱的
feedback ['fi:dbæk] n.(信息的)反馈
feign [fein] v.假装，伪装
feigned [feind] a.假装的；不真诚的
feint [feint] v./n.佯攻，佯击
felicitous [fi'lisitəs] a.(话语等)适当的，得体的
fell [fel] n.兽皮；v.砍伐；a.凶猛的，可怕的
felon ['felən] n.重罪犯
felony ['feləni] n.重罪
feminist ['feminist] n.女权运动者
fender ['fendə] n.挡泥板；护舷的垫子等
feral ['fiərəl] a.凶猛的，野的
ferment ['fə:mənt] v./n.(使)发酵；骚动
fermentation [,fə:men'teiʃən] n.发酵
fern [fə:n] n.羊齿植物，蕨
ferret ['ferit] n.雪貂；v.用雪貂猎取；搜寻
ferrous ['ferəs] a.含铁的
fertile ['fə:tail] a.多产的；肥沃的
fertilize ['fə:tilaiz] v.受精，受粉；施肥
fertilizer ['fə:ti,laizə] n.肥料，化肥
fervid ['fə:vid] a.热情的
fervor ['fə:və] n.热诚，热心
fester ['festə] v.(指伤口)溃烂，化脓
festive ['festiv] a.欢乐的
fetid ['fetid] a.有恶臭的
fetter ['fetə] n./v.(带)脚镣；束缚
fetus ['fi:təs] n.胎儿
feud [fju:d] n.宿怨，不和
fiasco [fi'æskəu] n.大失败，惨败
fiat ['faiæt] n.命令
fickle ['fikl] a.(爱情或友谊上)易变的，不坚定的
fictitious [fik'tiʃəs] a.假的；虚构的
fidget ['fidʒit] v.坐立不安；n.烦躁之人
fig [fiɡ] n.无花果；一点儿
figment ['fiɡmənt] n.虚构的东西
figurative ['fiɡjurətiv] a.比喻的，借喻的
figurehead ['fiɡəhed] n.名义领袖；傀儡
figurine ['fiɡjuri:n] n.小塑像，小雕像
file [fail] n.锉刀；v.锉平
filibuster ['filibʌstə] v./n.以冗长演说妨碍、阻挠(法案或议事的通过)
filigree ['filiɡri:] n.金银丝做的工艺品
filings ['failiŋz] n.锉屑
filly ['fili] n.小母马
filter ['filtə] n.滤纸；v.过滤
filth [filθ] n.肮脏，污物；下流的语言
finale [fi'nɑ:li] n.最后，最终；乐曲的最后部分
finesse [fi'nes] n.技巧；计谋；手段
finicky ['finiki] a.苛求的，过分讲究的
finite ['fainait] a.有限的
firearm ['faiərɑ:m] n.(便携式)枪支
firefly ['faiəflai] n.萤火虫
fiscal ['fiskəl] a.国库的，财政的
fissure ['fiʃə] n.深长的裂缝，裂隙
fixate ['fikseit] v.使固定，使不变；注视，凝视
flaccid ['flæksid] a.松弛的；软弱的
flag [flæɡ] v.减弱，衰退；（植物）枯萎
flagging ['flæɡiŋ] a.下垂的；衰弱的
flaggy ['flæɡi] a.枯萎的；松软无力的
flagrant ['fleiɡrənt] a.臭的，恶名昭彰的
flail [fleil] n.连枷(打谷工具)；v.（用连枷）打，打击
flak [flæk] n.高射炮；指责
flamboyant [flæm'bɔiənt] a.艳丽的；(性格)炫耀的，奢华的
flammable ['flæməbl] a.易燃的
flange [flændʒ] n.(火车车轮的)凸缘，轮缘
flare [fleə] n./v.(火焰)摇曳，闪耀
flask [flɑ:sk] n.烧瓶，细颈瓶
flatcar ['flætkɑ:(r)] n.平台型铁路货车
flatten ['flætn] v.变平；彻底打败某人
flatter ['flætə] v.恭维，奉承
flaunt [flɔ:nt] v.（贬义）炫耀，张扬
flaunty [flɔ:nti] a.炫耀的，张扬的
flaw [flɔ:] n.瑕疵；v.生裂缝；有瑕疵
flax [flæks] n.亚麻
fledge [fledʒ] v.小鸟长飞羽，变得羽毛丰满
fledgling ['fledʒliŋ] n.正在学习飞行的幼鸟；无经验的人
fleeting ['fli:tiŋ] a.短暂的，飞逝的
flexible ['fleksəbl] a.易弯曲的；灵活的
flight [flait] n.飞行，飞翔；逃跑
flimsy ['flimzi] a.轻而薄的；不结实的，易坏的
flinch [flinʃ] v.畏缩，退缩
flint [flint] n.打火石，燧石
flip [flip] v.用指轻弹；蹦跳；a.无礼的
flippant ['flipənt] a.无礼的；轻浮的、不严肃的
flirt [flə:t] v.挑逗，调情
flit [flit] v.掠过，迅速飞过
flock [flɔk] n.羊群；鸟群
floodgate ['flʌdɡeit] n.(水闸的)闸门
flora ['flɔ:rə] n.(某地区或时代的)植物群
florid ['flɔrid] a.华丽的；(脸)红润的
flounder ['flaundə] v.挣扎；艰难地移动；n.比目鱼
flourish ['flʌriʃ] v.昌盛，兴旺；活跃而有影响
flout [flaut] v.蔑视，违抗
fluctuate ['flʌktjueit] v.波动；变化
fluffy ['flʌfi] a.有绒毛的；空洞的
fluke [flu:k] n.侥幸；意想不到的事
fluorescent [fluə'resənt] a.萤光的，发光的
flush [flʌʃ] n./v.脸红；奔流；冲洗
flustered ['flʌstəd] a.慌张的
flutter ['flʌtə] v.拍翅
fluvial ['flu:viəl] a.河流的，生长在河中的
flux [flʌks] n.不断的变动；动荡不定
