slack [slæk] a.懒散的，懈怠的；(绳)松弛的；v.松懈，怠惰
slacken ['slækən] v.(使)松弛，放松
slag [slæɡ] n.炉渣，矿渣
slake [sleik] v.解渴；满足(欲望)
slander ['slɑ:ndə] v./n.诽谤，诋毁
slanderous ['slɑ:ndərəs] a.诽谤的
slant [slɑ:nt] v.倾斜；n.斜面；看法
slate [sleit] n.石板；候选人名单；v.提名
slaughter ['slɔ:tə] v./n.屠杀，屠宰
sleigh [slei] n.(马拉的)雪橇
slew [slu:] v.(使)旋转；n.大量
slice [slais] v.切成片；n.薄片
slick [slik] a.熟练而有效的；(人)圆滑的；光滑的
slight [slait] a.微小的；n./v.侮辱，轻蔑
slippage ['slipidʒ] n.(价值，价格)滑动，下降
slippery ['slipəri] a.滑的；(人)狡猾的，不可靠的
slipshod ['slipʃɔd] a.马虎的，不认真的
slither ['sliðə] v.(蛇)滑动，扭动前进，蛇行
sliver ['slivə] n.长条；v.裂成细片
sloppy ['slɔpi] a.邋遢的，不整洁的；粗心马虎的
slot [slɔt] n.狭孔(如：投币孔)
sloth [sləuθ] n.懒惰；树獭(一种动物)
slouch [slautʃ] n.没精打采的样子；v.没精打采地坐(站、走)
slough [slʌf] v.(蛇等)蜕皮；n.(蛇等的)蜕皮
sluggard ['slʌɡəd] n.懒鬼
sluice [slu:s] n.水门，水闸；v.冲洗
slumber ['slʌmbə] v.睡眠，安睡；n.安睡
slur [slə:] v.含糊不清地讲
slurp [slə:p] v.大声地啜喝
sly [slai] a.狡猾的，狡诈的
smarmy ['smɑ:mi] a.虚情假意的
smart [smɑ:t] n.(肉体或精神的)痛苦；a.(衣着)时髦的；聪明的
smattering ['smætəriŋ] n.略知，一知半解；少数，少量
smear [smiə] n.油渍，污点；v.弄脏，玷污
smirk [smə:k] v.假笑，得意地笑
smooth [smu:ð] a.光滑的；平稳的；v.弄平，使光滑；消除(问题困难)
smother ['smʌðə] v.厚厚覆盖；(使)闷死，(使)窒息
smudge [smʌdʒ] n.污迹，渍痕(常因摩擦造成)；v.弄脏
smug [smʌɡ] a.自满的，自命不凡的
smuggle ['smʌɡl] v.走私，私运
snare [sneə] n.罗网，陷阱
snarl [snɑ:l] n./v.纠缠，混乱
snatch [snætʃ] n./v.强夺，攫取
sneaking ['sni:kiŋ] a.秘密的，私下的，不公开的(尤指不应有的情感)
sneer [sniə] v.嘲笑，鄙视
snide [snaid] a.讽刺的，含沙射影的
snip [snip] v.剪断
snitch [snitʃ] v.告密，告发朋友；迅速地偷
snobbish ['snɔbiʃ] a.势利眼的；假充绅士的
snowdrift ['snəudrift] n.(风刮成的)雪堆
snub [snʌb] v.冷落，不理睬
snug [snʌɡ] a.温暖的，舒适的
soak [səuk] v.浸泡，渗透
soar [sɔ:] v.高飞，翱翔；猛增
sober ['səubə] a.清醒的，未醉的；庄重的，认真的
sobriety [sə(u)'braiəti] n.庄重，认真，审慎
sock [sɔk] v.重击，痛打；n.短袜
sod [sɔd] n.草地，草坪
sodden ['sɔdn] a.浸透了的
soggy ['sɔɡi] a.湿透的
soil [sɔil] n./v.弄脏，污损；n.土壤
solace ['sɔləs] n.安慰，慰藉
solder ['sɔldə] v.焊接，焊合
solemn ['sɔləm] a.严肃的，庄严的；黑色的
solemnity [sə'lemniti] n.庄严，肃穆
solicit [sə'lisit] v.恳求；教唆(犯罪)，(妓女)拉客
solicitous [sə'lisitəs] a.热切的；挂念的，关心的
solicitude [sə'lisitju:d] n.关怀，牵挂
solidarity [,sɔli'dæriti] n.团结，一致
solidify [sə'lidifai] v.巩固，(使)凝固，(使)团结
solitary ['sɔlitəri] a.孤独的；n.隐士
solitude ['sɔlitju:d] n.孤独，独居
solo ['səuləu] a.单独的；n.独唱
soluble ['sɔljubl] a.可溶的；可以解决的
solvent ['sɔlvənt] a.有偿债能力的；n.溶剂
somatic [səu'mætik] a.肉体的，身体的
somber ['sɔmbə] a.忧郁的；阴暗的
sonata [sə'nɑ:tə] n.奏鸣曲
sonnet ['sɔnit] n.十四行诗
soot [sut] n.黑烟灰，油烟
soothe [su:ð] v.抚慰，使平静；减轻(痛苦，疼痛)
sop [sɔp] n.泡过的食品；安慰品(用以使人平静的东西)；v.浸泡
sophism ['sɔfizəm] n.诡辩；诡辩法(术)
sophisticated [sə'fistikeitid] a.老于世故的；(仪器)精密的
sophistication [sə,fisti'keiʃən] n.诡辩，强词夺理；久经世故，老练，精明
sophistry ['sɔfistri] n.诡辩；诡辩术
soporific [,səupə'rifik] a.催眠的；n.安眠药
sopping ['sɔpiŋ] a.浑身湿透的
sorcery ['sɔ:səri] n.巫术，魔法，妖术
sordid ['sɔ:did] a.(人)卑鄙的；(状况，地方)肮脏的
souvenir ['su:vəniə] n.纪念品
sovereign ['sɔvrin] n.最高统治者，元首
sovereignty ['sɔvrinti] n.(国家)主权，统治权
sow [sau] n.母猪；v.播种
spackle ['spækl] n.填泥料(用以填塞裂缝和洞穴)
span [spæn] n.跨度；两个界限间的距离
spank [spæŋk] v.打，拍打(在屁股上)
sparing ['speəriŋ] a.节俭的
spark [spɑ:k] n.火花，火星
sparring ['spɑ:riŋ] n.拳击，争斗
sparse [spɑ:s] a.稀少的，贫乏的
spartan ['spɑ:tən] a.简朴的；刻苦的
spat [spæt] n.口角，小争论
spate [speit] n.大批，大量；(水)泛滥
spatial ['speiʃəl] a.有关空间的，在空间的
spatula ['spætjulə] n.(调拌等用的)抹刀，铲子
spawn [spɔ:n] n.(鱼等)卵子；v.大量生产；产卵
spear [spiə] n.矛；嫩叶；v.(用矛)刺戳
specialize ['speʃəlaiz] v.专门研究
specialized ['speʃəlaizd] a.专门的
specifics [spi'sifiks] n.细小问题，细节
specimen ['spesimən] n.范例，样品，标本
specious ['spi:ʃəs] a.似是而非的；华而不实的
speck [spek] n.小斑点，小污点；少量
spectacular [spek'tækjulə] a.壮观的，引人入胜的
spectator [spek'teitə] n.观众，观看者
specter ['spektə] n.鬼魂，幽灵；(缠绕心头的)恐惧
spectral ['spektrəl] a.幽灵的
spectrum ['spektrəm] n.光谱；范围
speculate ['spekju,leit] v.沉思，思索；投机，做投机买卖
speculative ['spekjulətiv] a.投机的；推理的，思索的
spell [spel] n.连续的一段时间；拼写；咒语
spendthrift ['spend,θrift] adj./n.挥金如土的(人)
spike [spaik] n.长钉，大钉
spin [spin] v.旋转；纺，纺纱；n.旋转
spindly ['spindli] a.细长的，纤弱的
spineless ['spainlis] a.(人)没骨气的，懦弱的；(动物)无脊椎的
spiny ['spaini] a.针状的；多刺的，棘手的
spire ['spaiə] n.(教堂)尖顶
spiritual ['spiritjuəl] a.精神的
spite [spait] n.怨恨，恶意
spleen [spli:n] n.怨怒，怒气；脾脏
splendor ['splendə] n.壮丽；辉煌
splice [splais] v.接合，衔接(绳子，胶卷等)
splint [splint] n.(固定断骨的)夹板，托板
split [split] n./v.分裂，裂开
splurge [splə:dʒ] n.炫耀，摆阔；挥霍
spoil [spɔil] v.损坏，破坏；溺爱(尤指儿童)
spoke [spəuk] n.(车轮上)辐条
spongy ['spʌndʒi] a.像海绵的；不坚实的
spontaneity [,spɔntə'ni:iti] n.自然，自发
spontaneous [spɔn'teinjəs] a.自发的；自然的
spoof [spu:f] n.&v.揶揄，嘲讽，进行滑稽模仿以戏弄
sporadic [spə'rædik] a.不定时发生的
sport [spɔ:t] v.炫耀，卖弄
sprain [sprein] v.扭伤
sprawling ['sprɔ:liŋ] a.植物不规则地生长的，(城市建筑物)无计划地扩展的
sprig [spriɡ] n.嫩枝，小枝
sprightly ['spraitli] a.愉快的，活泼的，精力充沛的
sprout [spraut] v.长出，萌芽；n.嫩芽
spruce [spru:s] n.云杉(一种叶子茂密的树)；a.整洁的
spur [spə:] v.刺激，激励；用马刺刺马
spurious ['spjuəriəs] a.假的；伪造的
squabble ['skwɔbl] n.大声争吵(尤指为琐事)
squalid ['skwɔlid] a.污秽的，肮脏的
squall [skwɔ:l] n.短暂、突然且猛烈的风暴；短暂的骚动
squalor ['skwɔlə] n.不洁，污秽
squander ['skwɔndə] v.浪费，挥霍
square [skweə] v.使一致，使符合；结清，结账
squash [skwɔʃ] v.压碎，挤压；n.南瓜
squat [skwɔt] v.蹲下；a.(贬)矮胖的
squeeze [skwi:z] v.压，挤；n.压榨，紧握
squelch [skweltʃ] v.压制，镇压
squint [skwint] v.斜视；眯眼看
squirrel ['skwirəl] n.松鼠
staccato [stə'kɑ:təu] a.(音乐)断音的，不连贯的
stagnant ['stæɡnənt] a.停滞的，不发展的，不景气的
staid [steid] a.稳重的，沉着的
stain [stein] v.玷污(某人名声)；染色
stake [steik] n.柱桩；赌注
stale [steil] a.不新鲜的；陈腐的，过时的，老掉牙的
stalemate ['steil'meit] n.和棋局面，僵局
stalk [stɔ:k] v.隐伏跟踪，悄悄接近(猎物)
stall [stɔ:l] v.(因能量不足而)使停止，使延迟
stalwart ['stɔ:lwət] a.健壮的；坚定的，忠诚的
stammer ['stæmə] v.口吃，结巴地说
stamp [stæmp] v./n.用力跺脚；在„上盖印
stance [stæns] n.站姿；立场
stanch [stɑ:ntʃ] v.制止(血液)，止住
stanza ['stænzə] n.(诗)节，段(尤指压韵的)
staple ['steipl] n.主要产品
starchy ['stɑ:tʃi] a.含淀粉的；刻板的
stark [stɑ:k] a.(外表)如死般僵硬的；完全的
startle ['stɑ:tl] v.使吃惊
stasis ['steisis] n.停滞
static ['stætik] a.静态的
stationary ['steiʃənəri] a.静止的，不动的
statuary ['stætjuəri] n.雕像；雕塑艺术
stature ['stætʃə] n.身高，身材
status ['steitəs] n.身分，地位
statute ['stætju:t] n.法规，法令
statutory ['stætjut(ə)ri] a.法定的；受法令所约束的
steadfast ['sted,fəst] a.(褒)忠实的；不变的，坚定的
stealth [stelθ] n.秘密的行动
steep [sti:p] v.浸泡，浸透；a.陡峭的
steer [stiə] v.操舵，驾驶；n.公牛，食用牛
stellar ['stelə] a.星的，星球的
stem [stem] n.(植物的)茎，叶柄；v.阻止，遏制(水流等)
stench [stentʃ] n.臭气，恶臭(stink)
stencil ['stensl] n.(用以刻写图案、文字的)模板；v.用模板刻写
stentorian [sten'tɔ:riən] a.(指声音)极响亮的
stereotype ['stiəriəutaip] n.固定形式，老套
sterile ['sterail] a.贫瘠且无植被的；不孕的；无细菌的
sterilize ['sterilaiz] v.使不育；杀菌
stern [stə:n] n.船尾；a.严厉的
stethoscope ['steθəskəup] n.听诊器
stickler ['stiklə] n.坚持细节之人
stiff [stif] a.僵直的，不易变动的；严厉的
stifle ['staifl] v.(使)感到窒息；抑止
stigma ['stiɡmə] n.耻辱的标志，污点
stigmatize ['stiɡmətaiz] v.污蔑，玷污
stilted ['stiltid] a.(文章，谈话)不自然的；夸张的
stimulant ['stimjulənt] n.兴奋剂，刺激物
stimulus ['stimjuləs] n.刺激物，激励
sting [stiŋ] v.刺痛；叮螫；n.螫刺
stinginess ['stiŋinis] n.小气
stingy ['stindʒi] a.吝啬的，小气的
stint [stint] v.节省，节制
stipple ['stipl] v.点画，点描
stipulate ['stipjuleit] v.要求以„为条件，约定，讲明
stipulation [,stipju'leiʃən] n.规定，约定
stir [stə:] v.刺激；搅拌
stitch [stitʃ] n.(缝纫时的)一针，一钩；v.缝合
stock [stɔk] a.普通的，惯用的；n.存货；家畜；股票
stockade [stɔ'keid] n.(防御用的)栅栏，围栏
stocky ['stɔki] a.矮胖的，粗壮的
stodgy ['stɔdʒi] a.乏味的
stoic ['stəuik] n.坚忍克己之人
stoke [stəuk] v.给„添加燃料
stolid ['stɔlid] a.(贬)(人)无动于衷的，冷漠的
stomach ['stʌmək] v.吃得下；容忍
stonewall [,stəun'wɔ:l] v.拖延议事，设置障碍
stout [staut] a.肥胖的；强壮的
stowaway ['stəuə,wei] n.(藏于轮船、飞机中的)偷乘者
straightforward [,streit'fɔ:wəd] a.正直的；易懂的；直截了当的
